 901  901  901  294 0 0 0 0 0 0 0
 880  901  899  271 294 0 0 0 0 0 0
 855  900  895  274 366 87 0 0 0 0 0
 836  900  895  281 370 187 1 0 0 0 0
 820  899  901  297 407 243 8 0 0 0 0
 799  896  901  269 359 325 23 0 0 0 0
 780  894  891  310 317 366 50 0 0 0 0
 760  891  891  289 301 367 89 0 0 0 0
 739  889  884  298 246 398 115 2 0 0 0
 724  881  888  302 211 419 131 5 0 0 0
 711  875  883  282 189 411 159 9 0 0 0
 698  869  885  272 188 384 188 12 0 0 0
 681  866  877  266 178 370 197 18 0 0 0
 663  863  870  280 184 344 219 19 0 0 0
 651  856  879  284 161 339 226 30 0 0 0
 640  845  879  261 145 332 231 39 0 0 0
 626  841  877  307 148 310 241 46 0 0 0
 616  832  881  287 143 294 244 51 1 0 0
 600  822  862  287 129 278 249 57 1 0 0
 587  810  861  287 105 279 252 64 1 0 0
 578  800  872  300 112 260 253 68 2 0 0
 569  790  873  274 110 246 262 72 3 0 0
 559  777  871  276 109 227 270 71 5 0 0
 547  765  871  273 96 223 264 76 9 0 0
 542  757  879  295 96 205 264 80 10 0 0
 531  752  886  277 99 203 250 88 11 0 0
 523  739  886  293 105 190 249 95 12 0 0
 515  726  886  304 95 182 251 95 15 0 0
 509  717  883  309 85 186 238 104 13 0 0
 507  712  889  327 74 173 236 111 17 0 0
 500  703  879  293 69 167 230 114 18 0 0
 495  692  885  291 74 170 216 120 18 0 0
 488  684  892  295 69 164 218 120 21 0 0
 478  676  884  303 72 153 209 122 26 0 0
 471  672  884  295 72 146 206 126 25 0 0
 468  660  884  289 65 145 200 124 28 1 0
 460  648  873  273 68 132 205 122 27 3 0
 455  637  865  275 59 139 193 125 26 4 0
 444  630  870  287 65 127 197 123 26 4 0
 440  620  861  268 60 132 186 123 27 4 0
 438  615  862  309 57 136 180 117 32 4 0
 432  605  864  299 57 117 186 120 34 4 0
 427  600  872  292 54 118 181 122 34 5 0
 423  597  871  257 59 114 175 121 36 5 0
 412  588  865  278 51 108 181 122 35 5 0
 404  579  866  299 54 94 178 129 35 6 0
 400  572  863  273 45 98 179 126 34 6 0
 395  565  863  320 45 95 171 128 35 7 0
 384  555  869  298 50 80 180 124 36 7 0
 380  550  871  300 43 81 175 122 40 6 0
 376  543  869  282 37 92 156 129 38 7 0
 376  536  874  282 39 89 154 124 43 7 0
 374  527  876  307 41 83 149 124 47 7 0
 367  522  876  282 39 88 143 117 52 6 0
 362  509  881  293 42 85 134 120 49 8 0
 356  505  875  287 46 78 142 111 52 8 0
 354  499  864  304 48 80 128 116 53 8 0
 352  491  866  283 51 71 135 109 54 8 0
 349  480  868  261 51 61 135 112 55 8 0
 347  477  864  292 47 60 134 108 58 8 0
 342  472  863  287 42 63 130 106 59 9 0
 339  469  865  277 33 69 125 115 52 9 0
 338  467  873  267 34 67 117 121 50 11 0
 335  463  873  288 32 69 116 121 49 10 0
 326  458  863  289 32 71 107 116 56 10 0
 326  451  867  286 27 78 106 108 58 11 0
 324  448  850  304 31 72 110 107 57 11 0
 319  440  861  260 27 75 107 101 60 13 0
 315  436  857  271 19 74 108 98 62 13 0
 310  429  849  255 21 75 102 96 63 15 0
 307  425  846  292 20 76 102 94 64 15 0
 302  421  848  270 22 72 100 102 55 19 0
 299  411  855  278 23 63 107 100 51 20 0
 297  406  858  273 24 60 103 102 52 18 0
 290  403  845  289 21 59 107 93 56 18 0
 288  400  850  291 20 62 100 94 57 17 0
 286  395  854  266 24 58 98 91 58 18 0
 285  393  846  250 23 56 94 97 50 20 1
 284  391  839  290 28 54 90 97 49 22 0
 280  388  834  282 29 55 85 97 50 23 0
 280  383  842  258 30 49 93 91 50 22 0
 278  380  843  290 27 48 93 94 48 23 0
 274  374  842  287 33 46 84 98 48 24 1
 272  373  825  282 22 55 74 99 50 23 1
 269  370  826  257 21 59 71 94 50 25 1
 268  363  837  272 25 51 73 91 50 26 1
 267  359  834  257 28 46 74 83 57 25 2
 264  350  837  270 26 47 78 74 56 28 1
 262  347  840  284 25 48 73 76 56 28 1
 257  344  841  278 16 50 69 80 57 27 1
 256  343  848  314 16 46 70 74 60 29 1
 255  338  850  292 11 41 70 76 63 25 2
 251  335  853  279 11 39 77 72 58 28 2
 251  332  859  279 13 36 77 70 61 26 3
 250  329  867  292 14 31 80 73 58 26 3
 248  326  867  282 16 32 76 73 58 25 3
 246  324  863  285 19 31 79 64 61 25 3
 243  322  869  297 19 32 76 68 59 24 3
 241  318  864  267 16 34 70 72 57 25 3
 238  315  863  307 17 35 69 69 56 27 3
 235  309  867  287 20 31 68 69 57 26 3
 232  302  868  252 16 37 64 66 54 27 3
 231  298  866  287 15 37 62 65 54 28 3
 230  294  847  271 14 32 65 66 51 32 2
 227  293  851  299 13 34 66 59 55 31 3
 226  289  850  285 11 33 66 60 54 31 3
 222  285  844  284 13 26 67 59 58 30 3
 221  284  854  274 16 26 66 57 57 29 4
 219  282  845  270 16 30 62 56 57 28 5
 219  280  837  287 14 30 61 56 56 28 5
 218  279  842  326 19 25 58 53 64 25 5
 217  278  848  275 17 26 55 51 61 31 4
 217  275  852  274 22 22 49 55 60 33 4
 216  271  854  281 20 30 45 54 61 30 4
 215  269  855  299 19 28 45 55 57 35 3
 215  265  857  296 18 25 46 58 56 34 3
 213  264  857  272 15 29 49 53 56 35 2
 212  260  860  281 13 29 46 53 58 36 2
 211  256  858  283 14 27 45 52 60 35 2
 209  256  860  304 13 23 52 50 59 34 2
 209  252  864  277 13 27 48 51 56 34 3
 207  250  856  276 13 26 47 53 53 37 2
 204  249  845  307 13 22 48 55 52 36 3
 202  249  848  293 12 24 44 51 58 35 3
 200  247  845  302 13 20 45 52 58 34 4
 199  244  839  285 12 15 52 50 56 33 4
 197  242  838  277 12 15 53 50 53 33 4
 195  242  836  265 11 16 50 53 51 32 6
 192  242  829  252 8 16 49 56 48 32 6
 191  241  839  290 9 16 46 57 48 34 5
 190  237  845  270 7 17 46 52 49 34 6
 188  235  844  274 8 18 47 49 48 35 6
 185  232  839  268 8 23 43 47 51 32 7
 184  232  827  295 9 22 41 49 49 34 7
 183  228  828  276 10 21 40 50 46 36 7
 182  226  830  268 11 17 40 52 47 36 6
 182  226  837  271 12 18 41 47 50 35 7
 181  225  832  262 10 24 35 51 45 38 7
 181  225  829  280 12 22 32 59 41 37 7
 180  225  826  277 11 25 28 60 40 38 7
 180  225  837  278 13 24 26 58 42 36 7
 178  223  830  271 8 23 33 53 40 37 8
 177  222  828  283 9 22 30 56 39 37 7
 177  219  834  257 9 22 28 53 42 38 7
 176  217  832  277 12 15 30 56 41 36 7
 175  217  828  297 10 16 25 57 36 41 7
 175  216  827  278 11 16 24 54 43 36 7
 175  214  814  278 9 12 29 53 38 39 7
 175  210  830  260 8 13 27 52 42 37 7
 174  209  831  275 7 13 30 49 43 36 7
 174  207  829  273 5 12 29 48 44 39 6
 174  207  830  278 6 13 25 51 44 35 8
 174  205  827  261 6 11 26 49 46 38 5
 173  203  827  262 5 16 23 50 45 35 7
 173  203  825  289 4 17 21 47 48 35 7
 172  202  821  288 2 14 26 46 46 35 8
 172  201  826  301 2 13 25 48 47 35 7
 171  201  828  246 4 12 30 45 44 35 8
 171  200  839  291 6 11 32 42 42 39 7
 170  200  840  302 4 10 32 41 46 37 7
 170  197  846  255 7 9 32 40 45 38 7
 169  194  860  275 7 10 30 42 47 34 8
 167  192  863  296 7 9 33 37 48 35 9
 163  191  868  277 8 8 30 44 45 34 8
 163  191  867  300 8 5 33 44 41 34 10
 163  191  860  295 6 7 33 41 41 37 9
 160  190  874  282 4 11 30 39 42 38 8
 159  189  887  285 3 16 28 37 45 34 9
 157  187  893  307 2 16 27 38 42 36 9
 157  185  896  286 2 12 31 36 44 35 9
 157  183  896  298 5 10 31 36 42 37 9
