 901  901  901  164 0 0 0 0 0 0 0
 884  901  900  169 164 0 0 0 0 0 0
 874  901  898  170 285 17 0 0 0 0 0
 863  900  900  185 330 67 0 0 0 0 0
 847  900  893  182 369 111 3 0 0 0 0
 829  899  883  188 400 150 6 0 0 0 0
 813  899  882  184 401 197 12 0 0 0 0
 806  898  893  189 366 258 18 0 0 0 0
 800  897  895  182 374 282 23 0 0 0 0
 787  896  898  174 359 318 30 0 0 0 0
 777  894  902  164 323 345 43 0 0 0 0
 770  892  902  198 311 353 55 0 0 0 0
 759  892  903  151 315 349 71 0 0 0 0
 747  889  897  178 303 369 74 0 0 0 0
 732  886  889  179 280 381 86 0 0 0 0
 727  885  897  165 269 385 94 1 0 0 0
 720  884  903  177 253 392 104 2 0 0 0
 706  880  893  194 246 392 113 4 0 0 0
 696  876  890  173 242 380 130 5 0 0 0
 687  874  887  184 238 366 148 6 0 0 0
 675  871  883  185 208 379 154 8 0 0 0
 668  870  884  182 199 376 164 9 0 0 0
 664  863  886  175 197 366 173 12 0 0 0
 654  860  878  167 186 367 181 14 0 0 0
 647  858  878  196 178 363 187 17 0 0 0
 637  852  872  218 152 378 191 19 0 0 0
 625  845  874  176 152 366 202 19 0 0 0
 618  841  876  186 141 371 203 21 0 0 0
 609  838  865  184 147 355 210 24 0 0 0
 599  834  862  171 143 340 224 26 0 0 0
 592  832  866  171 147 333 228 25 0 0 0
 585  829  866  153 151 310 246 27 0 0 0
 578  826  864  176 141 313 240 32 0 0 0
 569  824  866  171 141 306 239 36 0 0 0
 560  823  868  158 131 308 241 37 0 0 0
 551  818  866  175 132 295 244 40 0 0 0
 543  815  864  156 135 283 245 44 0 0 0
 540  815  872  173 136 276 249 45 0 0 0
 533  810  866  187 122 284 251 45 0 0 0
 525  805  865  181 117 272 255 48 0 0 0
 521  797  859  174 106 263 253 58 0 0 0
 517  792  863  178 110 259 252 58 0 0 0
 510  791  867  190 99 258 257 56 1 0 0
 505  788  861  178 95 260 249 60 1 0 0
 499  788  859  167 102 256 235 70 1 0 0
 494  785  860  182 98 257 237 71 0 0 0
 484  782  846  166 105 245 233 76 0 0 0
 480  781  846  158 105 230 248 73 0 0 0
 477  780  850  173 105 224 251 72 0 0 0
