 901  901  901  443 0 0 0 0 0 0 0
 862  901  899  434 443 0 0 0 0 0 0
 833  900  897  453 437 191 0 0 0 0 0
 810  899  906  438 369 330 13 0 0 0 0
 776  895  901  425 306 404 44 0 0 0 0
 750  889  903  446 263 418 95 2 0 0 0
 728  883  915  452 228 411 137 5 0 0 0
 708  878  924  446 199 407 176 7 0 0 0
 693  872  926  485 192 368 208 21 0 0 0
 678  863  926  467 155 349 236 29 0 0 0
 657  854  927  475 134 334 247 39 0 0 0
 639  845  925  453 128 309 265 47 0 0 0
 624  832  928  461 114 298 259 61 0 0 0
 605  812  929  429 104 289 257 70 0 0 0
 596  797  931  449 99 278 254 76 2 0 0
 581  786  929  478 100 234 271 86 3 0 0
 565  769  926  467 92 230 256 93 9 0 0
 552  755  938  494 81 213 257 101 8 0 0
 544  739  942  484 67 213 242 112 10 0 0
 530  728  949  478 75 191 233 116 16 0 0
 522  712  965  493 73 170 236 118 18 0 0
 512  696  961  485 78 166 214 121 23 0 0
 500  683  960  489 83 151 204 125 26 0 0
 493  671  987  507 73 156 193 125 27 0 0
 478  655  987  480 76 134 194 137 24 1 0
 465  632  989  500 61 140 186 138 25 0 0
 458  618  973  494 62 125 186 136 28 1 0
 448  602  970  477 56 119 179 136 31 2 0
 439  585  970  477 68 103 176 137 35 1 0
 431  578  961  473 55 114 163 138 38 1 0
 425  565  965  481 45 113 158 139 40 2 0
 418  553  972  512 44 100 169 131 40 2 0
 407  541  970  494 43 98 165 126 47 2 0
 399  531  966  464 35 101 151 130 50 2 0
 395  522  965  466 32 107 140 131 50 2 0
 387  517  970  492 34 99 129 136 52 2 0
 381  507  955  496 38 87 130 132 56 3 0
 375  501  958  487 36 88 126 130 54 5 0
 366  490  956  473 36 83 125 137 44 8 0
 360  481  963  481 45 73 118 134 46 9 0
 356  472  951  471 41 76 110 136 47 8 0
 347  466  947  463 36 75 112 127 51 9 0
 340  459  931  486 32 73 108 127 49 10 0
 339  451  929  507 23 80 101 126 52 10 0
 334  437  913  439 28 72 91 134 50 10 0
 331  433  914  456 27 66 81 137 53 11 0
 327  429  916  462 28 54 90 135 49 9 1
 325  417  926  439 28 53 83 139 50 9 1
 323  412  920  456 28 49 89 128 55 9 1
 318  402  929  465 26 52 86 129 56 9 1
 311  398  926  462 21 59 74 130 56 10 1
 307  387  932  448 22 57 70 120 63 11 1
 302  381  929  479 24 52 75 107 72 9 2
 298  377  926  455 20 59 68 108 71 11 2
 295  370  937  447 24 49 65 118 68 9 2
 292  365  935  470 22 44 65 110 76 8 2
 290  360  933  484 20 40 74 101 75 11 2
 287  355  929  469 17 42 75 96 75 12 2
 285  350  938  476 19 39 77 93 73 14 1
 283  343  941  463 12 44 84 85 68 18 1
 280  340  950  465 13 47 81 79 72 16 1
 276  336  954  485 12 36 90 73 73 17 2
 272  330  938  460 18 30 81 85 68 18 1
 266  326  938  488 18 28 82 79 69 19 1
 261  319  946  455 17 39 66 78 74 18 1
 260  314  964  489 18 27 66 77 75 21 1
 257  312  963  485 14 37 59 71 75 21 1
 253  307  972  467 19 33 53 75 74 22 1
 251  303  974  463 20 33 55 71 70 23 1
 251  299  971  481 19 30 56 68 75 23 1
 249  293  963  477 16 31 52 65 77 26 1
 249  288  968  516 12 34 53 65 77 23 1
 247  286  977  488 11 33 55 61 78 22 2
 245  282  989  513 14 29 53 60 77 26 1
 241  280  977  491 15 26 54 60 74 27 1
 236  278  976  477 15 25 56 59 69 30 1
 233  274  965  492 9 28 55 59 69 29 2
 229  268  973  472 6 28 50 64 66 29 2
 225  265  971  482 6 32 49 60 70 27 2
 225  263  975  484 13 31 51 53 70 27 2
