 901  901  901  209 0 0 0 0 0 0 0
 890  901  911  227 209 0 0 0 0 0 0
 866  901  900  218 332 43 0 0 0 0 0
 853  901  912  222 370 116 0 0 0 0 0
 837  901  921  204 374 185 5 0 0 0 0
 824  900  917  234 382 222 15 0 0 0 0
 816  899  923  215 352 260 42 0 0 0 0
 802  899  919  225 340 299 50 3 0 0 0
 787  895  917  201 311 337 61 5 0 0 0
 772  894  914  237 291 355 82 4 0 0 0
 749  893  902  212 256 379 101 6 0 0 0
 731  889  897  230 242 385 119 7 0 0 0
 718  886  891  226 227 372 143 10 0 0 0
 709  884  894  239 213 381 148 13 0 0 0
 701  880  894  222 201 377 158 18 0 0 0
 687  878  890  227 186 364 182 20 0 0 0
 673  873  892  225 173 354 204 21 1 0 0
 661  868  889  232 167 361 195 29 1 0 0
 651  865  889  205 151 354 214 29 1 0 0
 642  860  881  206 160 322 230 31 2 0 0
 628  855  878  207 157 316 227 38 2 0 0
 625  852  899  233 147 291 246 42 2 0 0
 620  844  906  214 138 286 250 49 3 0 0
 610  840  903  222 128 288 239 59 2 0 0
 605  830  908  223 123 264 251 65 2 0 0
 598  823  916  229 119 255 258 66 3 0 0
 592  821  917  229 116 250 252 74 4 0 0
 583  816  910  233 122 232 253 76 6 0 0
 578  810  917  242 114 235 254 76 5 0 0
 566  802  910  208 117 213 272 72 6 0 0
 561  794  919  250 104 225 259 79 6 0 0
 554  783  904  225 107 211 250 93 6 0 0
 548  776  902  219 103 200 243 96 10 0 0
 544  769  905  233 100 199 242 97 10 0 0
 533  764  895  232 87 208 231 104 10 0 0
 527  756  894  216 93 192 225 114 11 0 0
 523  750  896  245 87 192 231 104 14 0 0
 514  743  901  228 85 186 228 105 15 0 0
 506  737  898  216 82 176 229 107 18 0 0
 501  730  902  228 82 174 222 109 21 0 0
 496  720  900  227 74 166 224 111 23 0 0
 487  714  896  216 70 164 219 114 23 0 0
 484  703  896  228 70 160 216 116 23 0 0
 479  693  902  245 71 159 216 112 24 0 0
 468  685  890  219 75 145 201 128 23 0 0
 462  675  880  213 70 149 188 134 24 0 0
 460  669  880  246 66 153 183 134 23 0 0
 454  662  880  214 62 148 181 130 27 0 0
 450  656  881  226 62 140 183 127 29 0 0
 446  652  884  210 71 129 175 135 29 0 0
 443  639  894  210 59 137 169 127 35 0 0
 436  633  883  215 56 134 167 126 38 0 0
 431  623  874  226 49 142 163 129 36 0 0
 429  614  873  239 57 127 165 132 37 0 0
 426  610  875  207 58 126 161 132 38 0 0
 424  601  884  199 56 123 164 126 41 1 0
 418  600  882  247 53 124 162 123 43 2 0
 415  596  872  211 58 127 154 123 44 1 0
 411  592  875  204 55 130 155 123 43 1 0
 407  582  872  219 53 130 146 124 46 2 0
 404  575  874  242 53 127 146 125 44 3 0
 395  572  870  211 55 121 144 130 42 3 0
 395  566  863  195 51 119 149 122 48 1 0
 390  562  858  220 50 112 153 116 51 2 0
 387  557  862  246 48 108 153 116 49 3 0
 378  548  853  197 49 97 158 118 46 3 0
 372  547  852  239 49 92 154 118 50 2 0
 371  542  869  235 43 90 152 119 51 2 0
 369  537  873  223 41 90 144 120 54 3 0
 365  534  878  208 47 77 154 115 55 2 0
 360  531  875  212 49 78 151 111 58 2 0
 357  527  868  250 45 83 143 113 57 2 0
 351  523  865  206 50 81 136 118 54 4 0
 347  522  866  215 46 83 133 115 57 5 0
 342  517  871  227 53 76 132 106 63 5 0
 339  513  866  214 53 64 135 108 65 5 0
 334  507  858  213 53 62 130 109 63 6 0
 331  499  857  207 50 72 120 108 65 6 0
 329  494  860  218 46 70 121 107 65 6 0
 328  489  851  237 47 69 122 104 64 7 0
 325  484  851  222 41 73 117 104 61 9 0
 323  478  848  217 44 69 116 106 59 8 0
 322  474  846  214 40 66 110 112 59 8 0
 318  468  849  220 38 68 108 107 61 9 0
 318  463  858  224 36 63 111 103 63 10 0
 318  454  865  209 38 62 111 97 62 11 0
 312  449  863  220 34 61 112 94 64 12 0
 308  442  859  222 32 61 106 97 65 11 0
 306  435  856  190 29 58 111 97 61 12 0
 304  431  852  233 29 61 101 98 63 12 0
 302  422  854  219 23 59 100 98 62 15 0
 301  421  857  228 27 56 106 89 64 15 0
 297  415  846  201 22 58 95 98 64 15 0
 295  406  847  219 24 48 104 88 69 15 0
 292  403  839  213 25 47 108 87 65 15 0
 290  397  837  204 23 50 103 91 61 16 0
 288  392  839  216 21 56 95 92 62 16 0
 286  390  835  201 18 53 97 93 62 16 0
 284  386  834  197 18 50 95 98 59 17 0
 284  384  839  219 20 47 97 94 59 17 0
 281  379  834  201 20 46 88 100 58 18 0
 279  375  841  228 23 41 92 96 58 17 1
 278  370  848  217 22 37 87 102 56 19 1
 277  367  849  229 22 35 85 101 60 17 1
 274  362  853  200 23 37 80 100 59 18 2
 272  358  856  224 25 35 83 99 57 16 2
 269  355  851  221 22 37 82 97 57 17 2
 269  350  852  206 24 34 79 99 58 17 2
 266  347  852  200 20 41 79 90 60 20 1
 266  346  856  213 18 44 77 91 56 21 1
 266  343  858  232 18 40 77 92 55 21 2
 265  342  864  216 19 40 74 90 57 21 2
 264  340  865  226 18 37 72 93 56 21 2
 261  338  858  205 22 35 72 89 55 23 3
 259  336  857  219 23 38 65 94 56 20 3
 255  335  864  202 18 39 65 90 60 20 3
 254  334  868  211 15 43 66 88 56 22 2
 253  332  872  226 17 38 73 82 56 22 3
 253  329  880  220 22 30 72 86 54 23 3
